,created_at,text,in_reply_to_tweet_id,retweet_count,reply_count,like_count,Cleaned,label_predict,py_lib Predictions
921,2022-10-06T13:25:43.000Z,"@elonmusk @elonmusk , How would vote this Ukrainians, tortured and killed by Russians? Or you want us all die in the torture chambers and crematorium, brought by Russians to Ukraine, but die silently,  so you could hear us screaming and do ""peace business"" with Russians ? https://t.co/wJsJxJ1R0X",1576994262226702336,0,0,0,   would vote ukrainians tortured killed russians want us die torture chambers crematorium brought russians ukraine die silently could hear us screaming peace business russians ,0,0
922,2022-10-06T13:24:44.000Z,"@elonmusk A vote to join Russia, while at the pointy end of a Russia gun doesn't  count! You're smarter than this E.",1576994262226702336,0,0,0, vote join russia pointy end russia gun count smarter e,1,0
923,2022-10-06T13:24:44.000Z,"@elonmusk Won't work. Governments are too interested in preserving their own borders. E.g., recognizing this would call into question why U.S. won't let Texas, &amp; Spain won't let Catalonia, secede by the will of their people. Age old debate bet. territorial integrity and self-determination.",1576994262226702336,0,0,0, work governments interested preserving borders eg recognizing would call question us let texas amp spain let catalonia secede people age old debate bet territorial integrity selfdetermination,0,0
924,2022-10-06T13:24:12.000Z,@elonmusk @elonmusk for president @OlafScholz @EmmanuelMacron @GiuseppeConteIT,1576994262226702336,0,0,0,  president   ,0,1
925,2022-10-06T13:24:03.000Z,@elonmusk https://t.co/ZFrnm0CztC,1576994262226702336,0,1,3,,0,Neutral
926,2022-10-06T13:24:03.000Z,"@elonmusk let this gentleman go to Kharkiv, I think he has money for the trip, and try to find people there who want to join Russia, but after such questions he must be ready to have a cheerful mood and a blue eye",1576994262226702336,0,0,0, let gentleman go kharkiv think money trip try find people want join russia questions must ready cheerful mood blue eye,0,1
927,2022-10-06T13:23:59.000Z,@elonmusk Elon musko replie to me please I want to live im frome Macedonija,1576994262226702336,0,0,0, elon musko replie please want live im frome macedonija,0,0
928,2022-10-06T13:23:08.000Z,@elonmusk Definitely not ! If they wish to be part of Russia they they should move to Russia these regions BELONG to Ukraine 🇺🇦,1576994262226702336,0,0,0, definitely  wish part russia move russia regions belong ukraine ,1,0
929,2022-10-06T13:22:28.000Z,"@elonmusk Musk
Don't be a chicken. Are you so afraid of Putin that you are ready to manipulate the data?
  It's a shame. You better go to Mars and take Russians and Chinese dictators with you. The world will be a better place then",1576994262226702336,0,0,0, musk chicken afraid putin ready manipulate data shame better go mars take russians chinese dictators you world better place,0,0
930,2022-10-06T13:22:03.000Z,@elonmusk What this then? Are you trying to figure out exactly how many Russian bots are on here or what?,1576994262226702336,0,0,0, then trying figure exactly many russian bots what,0,0
931,2022-10-06T13:21:40.000Z,@elonmusk It is remarkable that you will soon be in charge of this platform...you behave like you were born on mars and just arrived here without any real knowledge about corruption and true election rigging and fraud...,1576994262226702336,0,0,0, remarkable soon charge platformyou behave like born mars arrived without real knowledge corruption true election rigging fraud,0,1
932,2022-10-06T13:21:15.000Z,"@elonmusk There's just one problem - the Ukrainians that used to live in those areas are tortured, killed or have fled ...",1576994262226702336,0,0,0, theres one problem  ukrainians used live areas tortured killed fled ,0,0
933,2022-10-06T13:20:36.000Z,@elonmusk Twitter polls are controlled by bots! Obviously you know that but don't care bc the war is inconvenient. This is a tone death tweet.,1576994262226702336,0,0,0, twitter polls controlled bots obviously know care bc war inconvenient tone death tweet,0,0
934,2022-10-06T13:20:16.000Z,@elonmusk No te cansas…?,1576994262226702336,0,0,0, te cansas,0,1
935,2022-10-06T13:20:03.000Z,"@elonmusk 1. Kill and displace people that do not like you
2. Hold an honest and fair vote with whoever remains
3. Profit!",1576994262226702336,0,0,0,  kill displace people like  hold honest fair vote whoever remains  profit,0,0
936,2022-10-06T13:19:54.000Z,@elonmusk Musk was recruited by the KGB in Moscow while looking for missile blueprints.,1576994262226702336,0,0,0, musk recruited kgb moscow looking missile blueprints,1,0
937,2022-10-06T13:19:36.000Z,"@elonmusk Everything you've said in the last few days,i've been saying to a fraction of your audience for years. Ethnic Russians in the east and south including my wife's aunt have been oppressed long enough. It's not surprising that they voted as they did. Hegemony is over. time for peace",1576994262226702336,0,0,0, everything said last daysive saying fraction audience years ethnic russians east south including wifes aunt oppressed long enough surprising voted did hegemony over time peace,0,0
938,2022-10-06T13:18:16.000Z,"@elonmusk You are my most religious idol! But you are a political idiot when it comes to Ukraine! Have you been threatened by the CCP? Change your mind? As long as you do business with Russia and the CCP, countries and companies will be out of luck! You  Think deeply!",1576994262226702336,0,0,0, religious idol political idiot comes ukraine threatened ccp change mind long business russia ccp countries companies luck think deeply,0,0
939,2022-10-06T13:18:15.000Z,"@elonmusk Not your best tweet~
Post polling result, &amp; no one knows the result🧐🤯🤔🤯",1576994262226702336,0,0,0, best tweet post polling result amp one knows result,1,1
940,2022-10-06T13:18:04.000Z,@elonmusk eblan,1576994262226702336,0,0,0, eblan,0,1
941,2022-10-06T13:17:38.000Z,@elonmusk It seems to me that Elon Musk should offer to hold a referendum in 🇷🇺 on the topic of accession to 🇺🇦. For the sake of objectivity . This would be justly. This would give a balance.,1576994262226702336,0,0,2, seems elon musk offer hold referendum  topic accession  sake objectivity  would justly would give balance,0,0
942,2022-10-06T13:16:51.000Z,@elonmusk Live or lived? 6 mio Ukrainien already left to safer grounds. You quickly become kremlins puppet. Seeing how popular you are with Russian trolls now😂,1576994262226702336,0,0,0, live lived  mio ukrainien already left safer grounds quickly become kremlins puppet seeing popular russian trolls now,0,0
943,2022-10-06T13:16:38.000Z,"@elonmusk Appeasement 
Never leads anywhere good",1576994262226702336,0,0,1, appeasement never leads anywhere good,1,0
944,2022-10-06T13:15:51.000Z,"@elonmusk 🙂 Dear @elonmusk , I'm Ukrainian russian: if I want to be a part of russia - I'll just pack my bag and buy a ticket... 😉 😁",1576994262226702336,0,0,0,  dear   im ukrainian russian want part russia  ill pack bag buy ticket  ,0,0
945,2022-10-06T13:15:42.000Z,@elonmusk Better buy military bonds of the Ukraine. Invest in peace and clear sky.,1576994262226702336,0,0,0, better buy military bonds ukraine invest peace clear sky,1,0
946,2022-10-06T13:15:18.000Z,"@elonmusk .
Are you God?
No, you are not!
.",1576994262226702336,0,0,0,  god no not ,1,0
947,2022-10-06T13:14:57.000Z,@elonmusk Elon Musk should but out. How would he feel if he were an Ukrainian? Totally different I’m sure. So shut your face Musk.,1576994262226702336,0,0,0, elon musk out would feel ukrainian totally different im sure shut face musk,0,0
948,2022-10-06T13:14:13.000Z,@elonmusk Іди нахуй,1576994262226702336,0,0,2,  ,0,Neutral
949,2022-10-06T13:13:50.000Z,@elonmusk this is what happens when an early investor poured 1.93 billion dollars into the space x.,1576994262226702336,0,0,0, happens early investor poured  billion dollars space x,0,1
950,2022-10-06T13:13:19.000Z,@elonmusk Putin should have never gone to war with Ukraine in the first place. To back down from Russia is a big mistake. They only understand one thing..POWER. We all know where this goes if Putin is aloud to get away with this..,1576994262226702336,0,0,0, putin never gone war ukraine first place back russia big mistake understand one thingpower know goes putin aloud get away this,0,0
951,2022-10-06T13:13:19.000Z,"@elonmusk what about the will of the people of Bucha? Oh wait, they are dead",1576994262226702336,0,0,0, people bucha oh wait dead,0,0
952,2022-10-06T13:12:50.000Z,"@elonmusk Industrial costs for the German plant became too high, and that's why Elon sang about the ""will of the people""))",1576994262226702336,0,0,0, industrial costs german plant became high thats elon sang will people,0,0
953,2022-10-06T13:11:58.000Z,@elonmusk Pretty difficult to get a fair vote.,1576994262226702336,0,0,0, pretty difficult get fair vote,0,0
954,2022-10-06T13:11:43.000Z,"@elonmusk @elonmusk did Russian cosmonaut Anna Kikina present you with this point of view while getting ready for the Space X Crew 5 flight? If so, don't you think you were ""played"" by her and FSB behind her?",1576994262226702336,0,0,1,  russian cosmonaut anna kikina present point view getting ready space x crew  flight so think played fsb behind her,1,1
955,2022-10-06T13:10:49.000Z,"@elonmusk Give them luggage and tell them to move to Russia, hankering to a minority in a country is the excuse Hitler used to annex bits off his neighbours.",1576994262226702336,0,0,0, give luggage tell move russia hankering minority country excuse hitler used annex bits neighbours,0,0
956,2022-10-06T13:10:42.000Z,"@elonmusk $HIGH will be having its first presale on the 5th of October at $0.08/token
(We have 5 cannabis farm operating in Thailand)
The HIGH ecosystem: 
🚀 Cannabis Farms
🚀 Herbidus Medical and Wellness Center
🚀 Herbidus Labs (e-commerce)
Telegram:https://t.co/ynF1cbSmdw
#BSCGem #9014 https://t.co/JqVDwXu5t6",1576994262226702336,0,0,0, high first presale th october token we  cannabis farm operating thailand high ecosystem  cannabis farms  herbidus medical wellness center  herbidus labs ecommerce telegram,1,1
957,2022-10-06T13:10:23.000Z,@elonmusk Only Ukrainians decides what happens in Ukraine. Not Russia. Not people holding Russian passports. On another subject: Should Twitter employees vote on who their boss should be?,1576994262226702336,0,0,0, ukrainians decides happens ukraine russia people holding russian passports another subject twitter employees vote boss be,0,0
958,2022-10-06T13:10:15.000Z,@elonmusk Russia's attempts at misappropriation of the ZNPP require an immediate response: sanctions against rosatom and discontinuation of construction of nuclear facilities partnered with russia or any other projects with russia in the nuclear industry.,1576994262226702336,0,0,0, russias attempts misappropriation znpp require immediate response sanctions rosatom discontinuation construction nuclear facilities partnered russia projects russia nuclear industry,0,0
959,2022-10-06T13:10:00.000Z,"@elonmusk This is so fucking wrong in so many levels. Here’s a few:
1. Vote like that violates constitution of UA
2. How would the tortured to death citizens of those areas vote?
3. What about those who had to flee?
And food for thought: Why you should never negotiate with terrorists?",1576994262226702336,0,0,0, fucking wrong many levels heres few  vote like violates constitution ua  would tortured death citizens areas vote  flee food thought never negotiate terrorists,0,0
960,2022-10-06T13:09:38.000Z,@elonmusk https://t.co/iT4YQlzK4j,1576994262226702336,0,0,0,,0,Neutral
961,2022-10-06T13:09:14.000Z,"@elonmusk dumbest pool ever!
Do you think that all people of Donbas and Crimea are now reading your twitter post?",1576994262226702336,0,0,0, dumbest pool ever think people donbas crimea reading twitter post,0,0
962,2022-10-06T13:08:50.000Z,"@elonmusk The thing is idiots on the internet don't care how many people die, how much a nation suffers, they don't want to let go of their pride, like here the pride is land, they don't want Ukraine to lose any land.",1576994262226702336,0,0,0, thing idiots internet care many people die much nation suffers want let go pride like pride land want ukraine lose land,0,0
963,2022-10-06T13:08:14.000Z,"@elonmusk This is irrelevant to today's situation. The moment Putin launched his illegal war things changed. In allowing a referendum to in effect settle the war, you are rewarding and justifying Putin's actions and telling any other Autocracy that such actions are okay. They are not.",1576994262226702336,0,0,0, irrelevant todays situation moment putin launched illegal war things changed allowing referendum effect settle war rewarding justifying putins actions telling autocracy actions okay not,0,0
964,2022-10-06T13:07:34.000Z,@elonmusk https://t.co/4Ph7AeAlhg,1576994262226702336,0,0,0,,0,Neutral
965,2022-10-06T13:07:09.000Z,"@elonmusk How about giving the people of Russia a fair election under UN observation? How many would elect Putin today? Even if we followed your suggestion, what kind of treaty would Russia honor with Ukraine? For how long?",1576994262226702336,0,0,0, giving people russia fair election un observation many would elect putin today even followed suggestion kind treaty would russia honor ukraine long,0,0
966,2022-10-06T13:06:44.000Z,"@elonmusk Ok, so let's vote about all coming to your house and use it everyday for parties ?
We leave you the kitchen so that you can make us sandwiches",1576994262226702336,0,0,0, ok lets vote coming house use everyday parties  leave kitchen make us sandwiches,1,1
967,2022-10-06T13:06:32.000Z,@elonmusk What about those who were forced to leave their homes? You suggest ignore their rights?,1576994262226702336,0,0,3, forced leave homes suggest ignore rights,0,0
968,2022-10-06T13:05:33.000Z,"@elonmusk If they want to be apart of Russia, move there. With the money spent at n this war, the government could have paid to relocate them. This war is about land, not people and you don’t just hand over your land",1576994262226702336,0,0,0, want apart russia move there money spent n war government could paid relocate them war land people dont hand land,0,0
969,2022-10-06T13:05:22.000Z,"@elonmusk Dude that's a stupid survey!...Ukraine is a sovering country. If people from Donbass and Crimea dont want to live there, then they can move to Russia. It's simple as that and Russian Goverment (Putin) not the Russian people wouldn't need to start a war.",1576994262226702336,0,0,0, dude thats stupid surveyukraine sovering country people donbass crimea dont want live there move russia simple russian goverment putin russian people need start war,0,0
970,2022-10-06T13:05:15.000Z,@elonmusk thank you for this. there is almost 0 common sense among our politicians these days..,1576994262226702336,0,0,0, thank this almost  common sense among politicians days,1,1
971,2022-10-06T13:04:59.000Z,"@elonmusk Good idea. Important thing: in the ""part of Russia"" option, they would of course leave Ukraine, and go to Russia.",1576994262226702336,0,0,0, good idea important thing part russia option would course leave ukraine go russia,1,0
972,2022-10-06T13:04:35.000Z,"@elonmusk To all around the world:
Nika was a nice and funny teenager who murdered brutally by the wild dogs of islamic regime in Iran, after around a week security forces handed her dead body with a broken skull from multiple blows.
#MahsaAmini
#NikaShakarami
#مهسا_امینی
#نیکا_شاکرمی",1576994262226702336,0,0,0, around world nika nice funny teenager murdered brutally wild dogs islamic regime iran around week security forces handed dead body broken skull multiple blows mahsaamini nikashakarami _ _,0,0
973,2022-10-06T13:02:14.000Z,@elonmusk https://t.co/CPlWtpbw5Y,1576994262226702336,0,0,0,,0,Neutral
974,2022-10-06T13:01:15.000Z,@elonmusk Maybe the people of California will decide to be independent on day? What do you think about it? Sorry what you think is not relevant as you are not enough educated to understand the problem,1576994262226702336,0,0,0, maybe people california decide independent day think it sorry think relevant enough educated understand problem,0,0
975,2022-10-06T12:59:13.000Z,@elonmusk Musk is just another self-absorbed child.,1576994262226702336,0,0,1, musk another selfabsorbed child,0,0
976,2022-10-06T12:59:10.000Z,@elonmusk Тогда нужно спрашивать и тех вынуждено переселенных за последние 8 лет с оккупированных территорий,1576994262226702336,0,0,0,              ,0,Neutral
977,2022-10-06T12:59:01.000Z,@elonmusk @elonmusk you owe it to humanity as a whole to get rid of all these twitter bots and fake accounts after your acquisition. They have become a menace.,1576994262226702336,0,0,0,  owe humanity whole get rid twitter bots fake accounts acquisition become menace,0,0
978,2022-10-06T12:58:48.000Z,@elonmusk Unfair,1576994262226702336,0,0,0, unfair,0,0
979,2022-10-06T12:58:20.000Z,"@elonmusk No Elon, the rule is not to change the borders. Otherwise whole World would become a mess. My idea is to remove ALL borders. Why we need borders, we are on one planet one nation.Each nation keeps their identity and origin but we are one without borders.Borders are reason for wars",1576994262226702336,0,0,0, elon rule change borders otherwise whole world would become mess idea remove borders need borders one planet one nationeach nation keeps identity origin one without bordersborders reason wars,0,1
980,2022-10-06T12:57:49.000Z,"@elonmusk 💎Qatar Doge Grow💎
Betting App live before Qatar World Cup 2022.

💎KYC, Audit and SAFU Dev Trynos
💎Passive Income
💎Low Tax
💎Based marketers

Pinksale Presale
HC~ 150BNB
Date~ 6/10/22

Website: https://t.co/GgAdOZFvB1
TG: https://t.co/OcvwYWyooc
Twt: https://t.co/u3INLLj7WT",1576994262226702336,0,0,0, qatar doge grow betting app live qatar world cup  kyc audit safu dev trynos passive income low tax based marketers pinksale presale hc bnb date  website,0,0
981,2022-10-06T12:57:28.000Z,@elonmusk Making any conclusions about preferences of Ukrainians form pseudo-historical books of separatist leaders is so wrong. Same about previous parliament votes. Vote for pro-russian party is not the same as wanting to become a part of russia + many events since renders those obsolete,1576994262226702336,0,0,0, making conclusions preferences ukrainians form pseudohistorical books separatist leaders wrong previous parliament votes vote prorussian party wanting become part russia  many events since renders obsolete,0,0
982,2022-10-06T12:57:27.000Z,"@elonmusk You do realise that many pro Ukraine civilians who lived in Luhansk, Donetsk, Kherson and Zaporizhzhia oblast's either fled from the Russians or died.  Not what I would call fair.  Since when did you become the mouthpiece for Putin?",1576994262226702336,0,0,8, realise many pro ukraine civilians lived luhansk donetsk kherson zaporizhzhia oblasts either fled russians died would call fair since become mouthpiece putin,0,0
984,2022-10-06T12:57:07.000Z,@elonmusk Kosovo is the same?,1576994262226702336,0,0,0, kosovo same,0,0
985,2022-10-06T12:56:46.000Z,"@elonmusk Our civilian cities began to bomb at 04:00 in the morning.  Do you think the civilians deserved it?  Elon, I despise you as a man who is trying to populate Mars.  If there will be life led by a fool like you, I'd rather die from Russian phosphorus bombs!!!  Victor Kyiv.",1576994262226702336,0,0,0, civilian cities began bomb  morning think civilians deserved it elon despise man trying populate mars life led fool like you id rather die russian phosphorus bombs victor kyiv,0,0
986,2022-10-06T12:55:19.000Z,@elonmusk @elonmusc Where is that crazy map of Ukrainian elections 2012? This was the result of political technologies and nothing else. And since 2014 it is not actual anymore. Are you paid by Trump? Bad historians both of you. Like putin,1576994262226702336,0,0,1,  crazy map ukrainian elections  result political technologies nothing else since  actual anymore paid trump bad historians you like putin,0,0
988,2022-10-06T12:54:00.000Z,"@elonmusk Bunch of born free ignorants of history opining on someone else's properties. Ukraine fought a war against another Russian invasion back in the 1700s and Russia took Crimea from Ukraine, what Nikita Khrushchev did was the correct thing, but never he thought Ukraine would be free.",1576994262226702336,0,0,0, bunch born free ignorants history opining someone elses properties ukraine fought war another russian invasion back s russia took crimea ukraine nikita khrushchev correct thing never thought ukraine would free,0,0
989,2022-10-06T12:53:43.000Z,@elonmusk I lost my respect. Sad!,1576994262226702336,0,0,0, lost respect sad,0,0
990,2022-10-06T12:53:40.000Z,@elonmusk Your logic is wrong. Then lets arrange referendums in Kuban region too)) lets ask every person to what country it wants to belong),1576994262226702336,0,0,0, logic wrong lets arrange referendums kuban region too lets ask every person country wants belong,0,0
991,2022-10-06T12:53:35.000Z,@elonmusk Tesla idi na …! https://t.co/dielGnniAP,1576994262226702336,0,0,0, tesla idi na ,0,0
992,2022-10-06T12:53:01.000Z,"@elonmusk Measured how?

Stick to making cars",1576994262226702336,0,0,1, measured how stick making cars,0,0
993,2022-10-06T12:52:32.000Z,"@elonmusk Not your business, Elon! https://t.co/BLqhR6729z",1576994262226702336,0,0,0, business elon,0,1
994,2022-10-06T12:51:53.000Z,"@elonmusk how about the over 2 million ukrainians who were allegedly ""liberated"" from those regions sent deep into Russia against their own will? I'm sure that news flash missed your feed? take down your votes, only true residence of those areas have any vote, 4 sure not an idiot in texas",1576994262226702336,0,0,0,  million ukrainians allegedly liberated regions sent deep russia will im sure news flash missed feed take votes true residence areas vote  sure idiot texas,0,0
995,2022-10-06T12:51:45.000Z,@elonmusk Why don't you try having a successful marriage and learning your kids' names,1576994262226702336,0,0,0, try successful marriage learning kids names,1,0
996,2022-10-06T12:50:49.000Z,"@elonmusk What ever you eat, take less of it or please as much as you can",1576994262226702336,0,0,0, ever eat take less please much,0,0
997,2022-10-06T12:50:32.000Z,"@elonmusk A lot of people fled those regions. Many were killed by Russians. No vote can be legit without including them. Now how do you do that? Also, no vote can be legit without excluding people who entered those regions after occupation.",1576994262226702336,0,0,0, lot people fled regions many killed russians vote legit without including them that also vote legit without excluding people entered regions occupation,0,0
998,2022-10-06T12:49:25.000Z,"@elonmusk When you have a gun to the head, it's too late for a fair referendum.",1576994262226702336,0,0,0, gun head late fair referendum,0,0
999,2022-10-06T12:48:20.000Z,"@elonmusk Yes, after Ukraine has cleansed these territories of Russian collaborators and ex Soviet Union migrants.",1576994262226702336,0,0,0, yes ukraine cleansed territories russian collaborators ex soviet union migrants,1,1
1000,2022-10-06T12:48:11.000Z,@elonmusk https://t.co/moyE8cwjfJ,1576994262226702336,0,0,0,,0,Neutral
1001,2022-10-06T12:48:05.000Z,"@elonmusk #Bitcoin      Mining is the fastest and legal means to make passive income daily .
Stop doubting and keep winning.
With $10,000 you are on your way to being a millionaire. 

Kindly DM to get started .
#Crypto #cryptocurrency",1576994262226702336,1,0,0, bitcoin mining fastest legal means make passive income daily  stop doubting keep winning  way millionaire kindly dm get started  crypto cryptocurrency,1,1
1002,2022-10-06T12:47:58.000Z,@elonmusk Let the 100 richest people in the world build cities in Russia. All Russians from the occupied territories will live there. Russian troops are withdrawing because they have no one to defend. Do you agree @elonmusk,1576994262226702336,0,1,0, let  richest people world build cities russia russians occupied territories live there russian troops withdrawing one defend agree ,0,0
1003,2022-10-06T12:47:34.000Z,"@elonmusk #mahsa_amini
#nika_shakarmi",1576994262226702336,0,1,0, mahsa_amini nika_shakarmi,0,0
1004,2022-10-06T12:46:18.000Z,@elonmusk Let’s try this than: xspace goes to people of Mexico,1576994262226702336,0,0,1, lets try than xspace goes people mexico,0,1
1005,2022-10-06T12:46:18.000Z,"@elonmusk Let’s try this: people who work at Tesla, SpaceX and other will decide if they still want you as their CEO or they might be independent and then join some other company possibly?",1576994262226702336,0,0,2, lets try this people work tesla spacex decide still want ceo might independent join company possibly,0,0
1006,2022-10-06T12:46:01.000Z,@elonmusk https://t.co/dwarjYPHiN,1576994262226702336,0,0,0,,0,Neutral
1007,2022-10-06T12:45:09.000Z,"@elonmusk What gives you the right, Elon, to interfere in foreign affairs?  You have made some egregious errors in judgment about Trump, free speech, and now suggesting that voters at gun point made a ""choice.""  Are you perhaps jealous because the world loves Zelensky?",1576994262226702336,1,4,9, gives right elon interfere foreign affairs made egregious errors judgment trump free speech suggesting voters gun point made choice perhaps jealous world loves zelensky,0,0
1008,2022-10-06T12:43:59.000Z,@elonmusk The voting is over but it’s a yes for me as well. Choice is everything. Stop the war!,1576994262226702336,0,0,1, voting its yes well choice everything stop war,0,1
1009,2022-10-06T12:42:51.000Z,@elonmusk I have a main question for you @elonmusk . Who shit in your head?,1576994262226702336,0,0,0, main question   shit head,0,0
1010,2022-10-06T12:42:36.000Z,@elonmusk https://t.co/6W1zun4Uiw,1576994262226702336,0,0,0,,0,Neutral
1011,2022-10-06T12:42:31.000Z,@elonmusk Let's ask what's the Agenda of Musk and who gains on that tweet 🇨🇳🇨🇳,1576994262226702336,0,0,0, lets ask whats agenda musk gains tweet ,0,0
1012,2022-10-06T12:42:30.000Z,"@elonmusk Are the referendums legitimate? That's the question you should be asking. 

Clearly they are no such thing.",1576994262226702336,0,0,1, referendums legitimate thats question asking clearly thing,0,1
1013,2022-10-06T12:40:34.000Z,@elonmusk define “who live”,1576994262226702336,0,0,0, define who live,0,1
1014,2022-10-06T12:40:30.000Z,"@elonmusk Good morning Musk! my name is Victor
I'm Brazilian and I've been trying to
show you a generator based on
magnetism for months for you to put in
your cars and aircraft (it's already
working and ready to use) you won't
have to recharge the cars
anymore …please, Can you receive me",1576994262226702336,0,1,2, good morning musk name victor im brazilian ive trying show generator based magnetism months put cars aircraft its already working ready use recharge cars anymore please receive,0,1
1015,2022-10-06T12:40:15.000Z,@elonmusk Did the secessionists have the right to decide their fate in the United States?,1576994262226702336,0,0,0, secessionists right decide fate united states,0,1
1016,2022-10-06T12:40:11.000Z,"@elonmusk @elonmusk , why did you say that you are fighting bots on Twitter? What is the difference between twitter bots that someone made. From people specially brought to another country for referenda?",1576994262226702336,0,0,0,   say fighting bots twitter difference twitter bots someone made people specially brought another country referenda,0,0
1017,2022-10-06T12:39:38.000Z,@elonmusk Let’s try this then: the will of the people from New Mexico should decide whether they be part of US or Mexico,1576994262226702336,0,0,0, lets try then people new mexico decide whether part us mexico,0,0
1018,2022-10-06T12:39:29.000Z,"@elonmusk Native American people never got a vote

United States just took their land by force 

I support RUSSIA 🇷🇺 

Ukraine is not privileged. Why should they get any special treatment? https://t.co/YOwoZFg4Gv",1576994262226702336,0,0,0, native american people never got vote united states took land force support russia  ukraine privileged get special treatment,0,0
1019,2022-10-06T12:38:27.000Z,"@elonmusk I'm overwhelmed @NancyCrypto_1  you're the best trader,  I love all your strategies and trading standards.",1576994262226702336,0,0,0, im overwhelmed  best trader love strategies trading standards,1,1
1020,2022-10-06T12:38:07.000Z,@elonmusk Elon Musk's $BILLIONS$ should be equally divided amongst all citizens of earth? Let's Vote:,1576994262226702336,0,0,0, elon musks billions equally divided amongst citizens earth lets vote,0,1
1021,2022-10-06T12:37:54.000Z,@elonmusk I like the liberals and mainly their comments… https://t.co/6oiMu9jg7c,1576994262226702336,0,0,0, like liberals mainly comments,0,1
1022,2022-10-06T12:37:25.000Z,"@elonmusk Good if they did, but not in the midst of missiles and rockets..",1576994262226702336,0,0,0, good did midst missiles rockets,1,1
1023,2022-10-06T12:37:18.000Z,@elonmusk Yeah..Throw out most of stakeholder of Tesla bring there Rivian's stakeholder.then call for https://t.co/lg20qlAQGu more thing don't forget to kill some Tesla employees bomb their residence too..Then have referendum sounds fair? @JeffBezos would be happy ?,1576994262226702336,0,0,0, yeahthrow stakeholder tesla bring rivians stakeholderthen call,0,1
1024,2022-10-06T12:36:27.000Z,"@elonmusk work on selling superchargers to gasoline companies like mobile and chevron whatever company, they already get a direct electrical feed from the grid to the gas station selling electric for a profit without needing deliveries or any overhead I'm sure they all will be interested.",1576994262226702336,0,3,0, work selling superchargers gasoline companies like mobile chevron whatever company already get direct electrical feed grid gas station selling electric profit without needing deliveries overhead im sure interested,0,1
1025,2022-10-06T12:36:09.000Z,"@elonmusk The postulate ""people in the territory decide where they live"" is fundamentally wrong.
Otherwise, for example, all Ukrainians living in the United States could move to some beach in Florida and claim it as their own.",1576994262226702336,0,0,0, postulate people territory decide live fundamentally wrong otherwise example ukrainians living united states could move beach florida claim own,0,0
1026,2022-10-06T12:36:01.000Z,"@elonmusk TAMO NEGDJE OKO 1990 GOD,,VEĆ SU GLASOVALI ZA UKRAJINU OVO SU BILI REZULTATI https://t.co/gjM5oFh5Ik",1576994262226702336,0,0,0, tamo negdje oko  godve su glasovali za ukrajinu ovo su bili rezultati,0,0
1027,2022-10-06T12:35:36.000Z,"@elonmusk @elonmusk In this photo, the body of a girl who was killed by russian fascists with rockets was pulled out from under the rubble tonight. How will she vote now? How will those tens of thousands of people who were killed by russian fascists vote? https://t.co/WxbzdEtxOp",1576994262226702336,0,0,0,  photo body girl killed russian fascists rockets pulled rubble tonight vote now tens thousands people killed russian fascists vote,0,0
1028,2022-10-06T12:34:27.000Z,"@elonmusk Предлагаю провести референдум по разделу США на 2 страны! 
Мнение народа нельзя игнорировать! https://t.co/Lq40Dugc2n",1576994262226702336,3,2,14,             ,0,Neutral
1029,2022-10-06T12:33:44.000Z,"@elonmusk Reasonable idea.  The question is would UN agree to that though.

Amnesty International had to apologise for telling the truth after all.",1576994262226702336,0,0,0, reasonable idea question would un agree though amnesty international apologise telling truth all,0,0
1030,2022-10-06T12:32:45.000Z,@elonmusk Let’s try this then: the will of the people who work in the Tesla &amp; SpaceX should decide whether they’re part of Union or not.,1576994262226702336,0,0,0, lets try then people work tesla amp spacex decide whether theyre part union not,0,0
1031,2022-10-06T12:30:48.000Z,@elonmusk Or they can just move to Russia if they want to be in Russia….plenty of space there,1576994262226702336,0,0,0, move russia want russiaplenty space,0,1
1032,2022-10-06T12:30:25.000Z,"@elonmusk I think Ukraine has every right to experience what we let Russia experience: since we're talking ""fairness"" I think Ukraine should annex and occupy a Russian territory for a decade. Then ask that territory if things are better under Ukrainian rule. If ""yes"" they annex another.",1576994262226702336,0,0,2, think ukraine every right experience let russia experience since were talking fairness think ukraine annex occupy russian territory decade ask territory things better ukrainian rule yes annex another,1,0
1033,2022-10-06T12:30:18.000Z,@elonmusk Stfu you bald fat fck.,1576994262226702336,0,0,0, stfu bald fat fck,0,0
1034,2022-10-06T12:30:00.000Z,"@elonmusk 8 лет Украина бомбила Донбасс, время пришло это остановить!",1576994262226702336,0,2,4,         ,0,Neutral
1035,2022-10-06T12:29:56.000Z,@elonmusk https://t.co/7Tq7TpX1ID,1576994262226702336,0,0,0,,0,Neutral
1036,2022-10-06T12:29:49.000Z,"@elonmusk They did that.. in the 90's. Dude, you lost the plot.",1576994262226702336,0,0,0, that s dude lost plot,0,0
1037,2022-10-06T12:28:31.000Z,@elonmusk Elon had never been so close to failure https://t.co/N3pF28Om5k,1576994262226702336,0,0,1, elon never close failure,0,1
